Date,Latitude,Oxygen
2016-03-14,38.5,400.6669362647058
2016-03-14,38.6,394.5427856571428
2016-03-14,38.7,385.97914355555554
2016-03-14,38.8,377.98295234285706
2016-03-14,38.9,385.531857142857
2016-03-14,39.0,397.5376812608696
2016-03-16,37.6,402.3973128775511
2016-03-16,37.7,414.4848412380953
2016-03-16,37.8,391.42962502500006
2016-03-16,37.9,402.2347501
2016-03-16,38.0,413.600576974359
2016-03-16,38.1,413.80482915384613
2016-03-16,38.2,412.3070726923076
2016-03-16,38.3,409.168750025
2016-03-16,38.4,404.187182547619
2016-03-16,38.5,399.6330357380952
2016-03-16,38.6,389.40884475000007
2016-03-16,38.7,381.010132590909
2016-03-16,38.8,390.8903787954545
2016-03-16,38.9,420.04763250000013
2016-03-16,39.0,370.22523440625
2016-03-17,37.6,359.29812503125
2016-03-17,37.7,401.3051428857143
2016-03-17,37.8,396.00179296969696
2016-03-17,37.9,379.1249747272727
2016-03-17,38.0,380.04291668750005
2016-03-17,38.1,388.1417171515151
2016-03-17,38.2,389.20252609375007
2016-03-17,38.3,392.77765154545443
2016-03-17,38.4,395.5802864062499
2016-03-17,38.5,393.8965885937501
2016-03-17,38.6,390.2649242121212
2016-03-17,38.7,383.31747393750004
2016-03-17,38.8,374.40174248484846
2016-03-17,38.9,377.97409096969693
2016-03-17,39.0,384.5907407777778
2016-03-18,38.4,405.4636420370371
2016-03-18,38.5,397.9998025789474
2016-03-18,38.6,386.7532237368421
2016-03-18,38.7,382.1199573076923
2016-03-18,38.8,391.7300854358974
2016-03-18,38.9,407.814451195122
2016-03-18,39.0,381.6590115
2016-03-19,37.5,466.5845833200001
2016-03-19,37.6,432.30263163157895
2016-03-19,37.7,399.4783974871795
2016-03-19,37.8,384.59282051282037
2016-03-19,37.9,397.69758332500004
2016-03-19,38.0,410.7416024871795
2016-03-19,38.1,411.2305128717948
2016-03-19,38.2,411.47986839473685
2016-03-19,38.3,409.7853728421053
2016-03-19,38.4,407.8647728181819
2016-03-21,37.6,314.3058991578947
2016-03-21,37.7,402.12659517142856
2016-03-21,37.8,388.47287881818187
2016-03-21,37.9,374.73838094285713
2016-03-21,38.0,386.00095963636363
2016-03-21,38.1,402.27625005882356
2016-03-21,38.2,415.8578432058823
2016-03-21,38.3,409.7057323939394
2016-03-21,38.4,405.55245094117646
2016-03-21,38.5,404.4944191818182
2016-03-21,38.6,402.4197793529413
2016-03-21,38.7,396.69593439393947
2016-03-21,38.8,390.1767156470588
2016-03-21,38.9,393.89934339393943
2016-03-21,39.0,418.38475806451606
2016-03-23,37.6,409.7094540344828
2016-03-23,37.7,405.41875002499995
2016-03-23,37.8,390.3649359487181
2016-03-23,37.9,393.52899995
2016-03-23,38.0,413.0967307692308
2016-03-23,38.1,418.6358125
2016-03-23,38.2,408.9309349268293
2016-03-23,38.3,404.83710417500004
2016-03-23,38.4,404.76622807894745
2016-03-23,38.5,395.26888884615386
2016-03-23,38.6,386.83418924324326
2016-03-23,38.7,383.99335589189195
2016-03-23,38.8,394.41220718918913
2016-03-23,38.9,411.904041725
2016-03-23,39.0,353.71973416000003
2016-03-25,37.6,317.45054678260874
2016-03-25,37.7,391.61207205405407
2016-03-25,37.8,372.10745240000006
2016-03-25,37.9,358.08432432432437
2016-03-25,38.0,368.9563808285714
2016-03-25,38.1,387.56117110810806
2016-03-25,38.2,405.90912033333336
2016-03-25,38.3,353.3130856216215
2016-03-25,38.4,232.50166672222224
2016-03-25,38.5,219.36662156756756
2016-03-25,38.6,211.30534725000007
2016-03-25,38.7,205.33826191428565
2016-03-25,38.8,199.70973808571426
2016-03-25,38.9,195.50907148571426
2016-03-25,39.0,205.404999975
2016-03-26,37.6,417.43459531428573
2016-03-26,37.7,391.0341042
2016-03-26,37.8,381.7081041250002
2016-03-26,37.9,398.21349994999997
2016-03-26,38.0,417.4475854871794
2016-03-26,38.1,422.6342521538462
2016-03-26,38.2,413.24981239999977
2016-03-26,38.3,404.70609756097565
2016-03-26,38.4,409.02341665000006
2016-03-26,38.5,419.3973542
2016-03-26,38.6,426.8634552195121
2016-03-26,38.7,401.2268410930232
2016-03-26,38.8,409.13950395238084
2016-03-26,38.9,424.35698409523803
2016-03-26,39.0,389.18280053061227
2016-04-01,37.6,391.6065508888889
2016-04-01,37.7,373.1266467619047
2016-04-01,37.8,362.4986627209302
2016-04-01,37.9,373.320555642857
2016-04-01,38.0,389.78019842857145
2016-04-01,38.1,398.17819447619036
2016-04-01,38.2,394.0218699268292
2016-04-01,38.3,388.3582113658536
2016-04-01,38.4,392.0565244146341
2016-04-01,38.5,401.9275396428571
2016-04-01,38.6,418.8523470975611
2016-04-01,38.7,414.6573611190476
2016-04-01,38.8,410.97297621428567
2016-04-01,38.9,413.63110469767435
2016-04-01,39.0,377.5895512820513
2016-04-03,37.6,285.77821715151515
2016-04-03,37.7,354.6723094571429
2016-04-03,37.8,354.09723041176466
2016-04-03,37.9,356.04777777777775
2016-04-03,38.0,359.6445237714285
2016-04-03,38.1,369.8658823529411
2016-04-03,38.2,378.6862009411765
2016-04-03,38.3,376.65666670270275
2016-04-03,38.4,374.53376269696975
2016-04-03,38.5,375.73936273529404
2016-04-03,38.6,379.15406864705875
2016-04-03,38.7,391.2845714857143
2016-04-03,38.8,403.42769051428564
2016-04-03,38.9,402.1152142571429
2016-04-03,39.0,406.509791625
2016-04-04,37.6,386.5314409791665
2016-04-04,37.7,361.39287874999985
2016-04-04,37.8,362.0114729069768
2016-04-04,37.9,367.74218983720937
2016-04-04,38.0,380.9290650243903
2016-04-04,38.1,389.7470528780489
2016-04-04,38.2,386.6002291999999
2016-04-04,38.3,381.77252085
2016-04-04,38.4,384.9453418461539
2016-04-04,38.5,390.7247292
2016-04-04,38.6,408.95207258974364
2016-04-04,38.7,418.6224390487805
2016-04-04,38.8,409.1440873095238
2016-04-04,38.9,408.52973475
2016-04-04,39.0,344.2319898787879
2016-04-05,37.6,316.61628976190485
2016-04-05,37.7,350.49090691176474
2016-04-05,37.8,340.27566665714295
2016-04-05,37.9,341.00933820588233
2016-04-05,38.0,340.5907843235295
2016-04-05,38.1,343.3917424848485
2016-04-05,38.2,353.0411111515152
2016-04-05,38.3,358.10886366666665
2016-04-05,38.4,356.53164211764715
2016-04-05,38.5,358.26620094117646
2016-04-05,38.6,363.4918627352941
2016-04-05,38.7,382.1988809142859
2016-04-05,38.8,391.2801190571428
2016-04-05,38.9,383.8734762285714
2016-04-05,39.0,386.9924998
2016-04-09,37.6,364.31344096774194
2016-04-09,37.7,352.82102558974356
2016-04-09,37.8,355.538083375
2016-04-09,37.9,356.5815853170731
2016-04-09,38.0,359.7813821219512
2016-04-09,38.1,369.49449995
2016-04-09,38.2,370.6041056829267
2016-04-09,38.3,364.097875025
2016-04-09,38.4,368.3267262142857
2016-04-09,38.5,379.84738095238083
2016-04-09,38.6,390.87029072093014
2016-04-09,38.7,384.7327906976745
2016-04-09,38.8,388.85982135714283
2016-04-09,38.9,400.1696340731706
2016-04-09,39.0,329.4177024285714
2016-04-10,37.6,285.5440382222223
2016-04-11,37.6,338.5908329999999
2016-04-11,37.7,338.59083300000015
2016-04-11,37.8,338.59083300000015
2016-04-11,37.9,338.59083300000015
2016-04-11,38.0,338.59083300000015
2016-04-11,38.1,338.59083300000015
2016-04-11,38.2,338.59083300000015
2016-04-11,38.3,338.59083300000015
2016-04-11,38.4,338.59083300000015
2016-04-11,38.5,338.59083300000015
2016-04-11,38.6,338.59083300000015
2016-04-11,38.7,338.59083300000015
2016-04-11,38.8,338.59083300000015
2016-04-11,38.9,338.59083300000015
2016-04-11,39.0,338.59083300000003
2016-04-14,37.6,362.0887847499999
2016-04-14,37.7,350.6701587380952
2016-04-14,37.8,357.15390239024396
2016-04-14,37.9,364.05075395238094
2016-04-14,38.0,357.79111787804874
2016-04-14,38.1,358.630873
2016-04-14,38.2,365.3280624750001
2016-04-14,38.3,366.1126190238096
2016-04-14,38.4,361.743604125
2016-04-14,38.5,360.907145775
2016-04-14,38.6,368.0092307692307
2016-04-14,38.7,371.9278508947368
2016-04-14,38.8,371.3714692631579
2016-04-14,38.9,361.7204504864864
2016-04-14,39.0,286.75181308108114
2016-04-15,37.6,268.41318540476186
2016-04-15,37.7,340.4895588823529
2016-04-15,37.8,336.0309762571429
2016-04-15,37.9,334.01735297058826
2016-04-15,38.0,338.82069447222216
2016-04-15,38.1,347.1039351944444
2016-04-15,38.2,351.0956618529412
2016-04-22,38.9,339.1941056585366
2016-04-22,39.0,273.9870522826087
2016-04-25,37.6,191.6340811794872
2016-04-25,37.7,296.72529911111104
2016-04-25,37.8,304.8164285714286
2016-04-25,37.9,308.58345237142856
2016-04-25,38.0,315.25797614285716
2016-04-25,38.1,327.0309523428571
2016-04-25,38.2,321.6147381142858
2016-04-25,38.3,324.5572619142858
2016-04-25,38.4,324.97454551515153
2016-04-25,38.5,325.5087373333333
2016-04-25,38.6,329.448611060606
2016-04-25,38.7,334.97676763636355
2016-04-25,38.8,333.54968746875
2016-04-25,38.9,348.2597748648649
2016-04-28,39.0,39.327
2016-05-06,38.9,293.4269442962963
2016-05-06,39.0,222.30549995000007
2016-05-09,37.6,165.96840496874995
2016-05-09,37.7,280.36728568571425
2016-05-09,37.8,294.734410585366
2016-05-09,37.9,320.76490482857145
2016-05-09,38.0,338.5326715294118
2016-05-09,38.1,336.6724285142857
2016-05-09,38.2,333.3900490294117
2016-05-09,38.3,336.0911905142858
2016-05-09,38.4,338.9836868484849
2016-05-09,38.5,341.37409317647064
2016-05-09,38.6,346.1185784117647
2016-05-09,38.7,351.76772058823514
2016-05-09,38.8,340.3287745588235
2016-05-09,38.9,331.10886357575754
2016-05-09,39.0,326.3241668
2016-05-11,37.6,309.4775000454545
2016-05-11,37.7,318.6248369782608
2016-05-11,37.8,349.8511632291668
2016-05-11,37.9,357.76104610638305
2016-05-11,38.0,344.144583326087
2016-05-11,38.1,342.5212036666667
2016-05-11,38.2,338.733410883721
2016-05-11,38.3,338.90317457142856
2016-05-11,38.4,340.4300609756098
2016-05-11,38.5,340.2662194634146
2016-05-11,38.6,341.04379167499997
2016-05-11,38.7,332.14393744999995
2016-05-11,38.8,323.06950002857144
2016-05-11,38.9,303.7269999999999
2016-05-11,39.0,197.78708961538462
2016-05-17,38.8,314.23583333333335
2016-05-17,38.9,302.250624975
2016-05-17,39.0,240.79938224999987
2016-05-18,37.6,304.0639534418605
2016-05-18,37.7,316.0288415365854
2016-05-18,37.8,348.2695084358973
2016-05-18,37.9,364.4800609756098
2016-05-18,38.0,353.37833329268295
2016-05-18,38.1,334.389085292683
2016-05-18,38.2,332.4873170975609
2016-05-18,38.3,328.7297153658538
2016-05-18,38.4,327.0874796585365
2016-05-18,38.5,321.6864792500001
2016-05-18,38.6,317.38826920512827
2016-05-18,38.7,315.2594658461537
2016-05-18,38.8,314.0215517241379
2016-05-20,38.8,324.69768527777774
2016-05-20,38.9,343.76928158536583
2016-05-20,39.0,303.22458228947363
2016-05-21,37.6,305.79866665714286
2016-05-21,37.7,302.8964285952382
2016-05-21,37.8,321.0708739268293
2016-05-21,37.9,348.23348839534884
2016-05-21,38.0,344.04514224390243
2016-05-21,38.1,328.344604175
2016-05-21,38.2,327.440630097561
2016-05-21,38.3,324.13460415000003
2016-05-21,38.4,318.935520825
2016-05-21,38.5,317.5402351282051
2016-05-21,38.6,319.05554162500005
2016-05-21,38.7,324.4167306923076
2016-05-21,38.8,324.39000004545454
2016-05-23,37.4,131.49759438461535
2016-05-23,37.5,259.53371792307695
2016-05-23,37.6,275.87427935135145
2016-05-23,37.7,282.2772368421052
2016-05-23,37.8,279.667037
2016-05-23,37.9,287.5923246052632
2016-05-23,38.0,308.93820178947374
2016-05-23,38.1,310.165876102564
2016-05-23,38.2,306.485291725
2016-05-23,38.3,308.73500948863636
2016-05-23,38.4,306.5177252432433
2016-05-23,38.5,305.04015976923085
2016-05-23,38.6,304.8932674473684
2016-05-23,38.7,306.9735185555556
2016-05-23,38.8,307.1287380857143
2016-05-23,38.9,311.4056905714285
2016-05-23,39.0,324.1282456842105
2016-05-24,39.0,172.4665821666667
2016-05-25,38.9,335.6391176470588
2016-05-25,39.0,290.24243269444446
2016-05-26,37.6,255.6319837692308
2016-05-26,37.7,281.0085865063291
2016-05-26,37.8,288.95292760526337
2016-05-26,37.9,302.17542734615375
2016-05-26,38.0,306.9278247012987
2016-05-26,38.1,305.4734555866666
2016-05-26,38.2,305.72661035135127
2016-05-26,38.3,302.78973684210524
2016-05-26,38.4,299.6818667333334
2016-05-26,38.5,301.8783120000001
2016-05-26,38.6,304.42351626829264
2016-05-26,38.7,315.8573611666667
2016-05-26,38.8,328.2883527209303
2016-05-26,38.9,328.8109194482758
2016-05-27,38.6,299.70375
2016-05-27,38.7,298.9118686363636
2016-05-27,38.8,306.40046564705887
2016-05-27,38.9,315.6712255
2016-05-27,39.0,321.35395825
2016-05-29,37.6,299.4954844651163
2016-05-29,37.7,297.8573412380953
2016-05-29,37.8,300.98182540476193
2016-05-29,37.9,306.85942457142863
2016-05-29,38.0,311.5893089512195
2016-05-29,38.1,318.68888221951227
2016-05-29,38.2,319.71121948780484
2016-05-29,38.3,305.10273502564104
2016-05-29,38.4,296.62715576666676
2016-05-29,38.5,302.15706644736844
2016-05-29,38.6,304.290235
2016-05-29,38.7,309.49843252380947
2016-05-29,38.8,317.9411096842105
2016-05-29,38.9,308.82560978048775
2016-05-29,39.0,231.47230265789474
2016-06-01,37.6,208.952452974359
2016-06-01,37.7,264.9610043076923
2016-06-01,37.8,273.708846051282
2016-06-01,37.9,278.3169762
2016-06-01,38.0,281.82541663888884
2016-06-01,38.1,285.70502379999994
2016-06-01,38.2,290.7477546666667
2016-06-01,38.3,294.7729166764707
2016-06-01,38.4,293.92511902857143
2016-06-01,38.5,292.0197794117646
2016-06-01,38.6,289.3712857428572
2016-06-01,38.7,289.24191176470583
2016-06-01,38.8,288.5760476285713
2016-06-01,38.9,298.35789214705875
2016-06-01,39.0,311.0973485
2016-06-02,37.6,288.4384028333333
2016-06-02,37.7,295.00341266666663
2016-06-02,37.8,298.3165853658537
2016-06-02,37.9,298.0835624999999
2016-06-02,38.0,302.1516667435897
2016-06-02,38.1,305.5807893947369
2016-06-02,38.2,310.24638894871794
2016-06-02,38.3,304.21420930769233
2016-06-02,38.4,299.66670835
2016-06-02,38.5,295.7844105853658
2016-06-02,38.6,291.3877777619048
2016-06-02,38.7,294.63494188372096
2016-06-02,38.8,313.88750000000005
2016-06-02,38.9,305.15284888372094
2016-06-02,39.0,266.7749213018868
2016-06-05,37.6,206.9592396046512
2016-06-05,37.7,261.08478562857147
2016-06-05,37.8,262.5857639444445
2016-06-05,37.9,270.98193691891896
2016-06-05,38.0,280.23483797222224
2016-06-05,38.1,280.13920630952384
2016-06-05,38.2,282.37639582500003
2016-06-05,38.3,284.450382918919
2016-06-05,38.4,286.0327027027027
2016-06-05,38.5,282.33597222222227
2016-06-05,38.6,278.26187494444457
2016-06-05,38.7,283.7813657222221
2016-06-05,38.8,294.516418945946
2016-06-05,38.9,310.09542859999993
2016-06-05,39.0,323.357971
2016-06-09,39.0,330.585
2016-06-13,37.6,194.850235
2016-06-13,37.7,257.50742127777784
2016-06-13,37.8,277.8159008918919
2016-06-13,37.9,293.42083329729724
2016-06-13,38.0,274.4752314166667
2016-06-13,38.1,271.75309207894736
2016-06-13,38.2,272.98362605405407
2016-06-13,38.3,275.5155856216216
2016-06-13,38.4,273.81060186111114
2016-06-13,38.5,268.02398648648654
2016-06-13,38.6,264.41513877777777
2016-06-13,38.7,262.0303509210527
2016-06-13,38.8,265.84668855263163
2016-06-13,38.9,275.5232657567568
2016-06-13,39.0,289.1242543157895
2016-06-29,38.9,201.41833300000002
2016-06-29,39.0,81.80325207317074
2016-06-30,37.6,238.751889
2016-06-30,37.7,237.29624992857134
2016-06-30,37.8,220.49049599999995
2016-06-30,37.9,199.7824187317073
2016-06-30,38.0,193.27820647826087
2016-06-30,38.1,239.32475609756102
2016-06-30,38.2,235.13063488095236
2016-06-30,38.3,220.5616098409091
2016-06-30,38.4,213.13670449999998
2016-06-30,38.5,222.4809659318182
2016-06-30,38.6,219.20637673913038
2016-06-30,38.7,226.32246123255817
2016-06-30,38.8,222.63952090000006
2016-06-30,38.9,217.26856130769235
2016-07-14,37.6,249.93049640425534
2016-07-14,37.7,260.26067070731705
2016-07-14,37.8,251.94076933333338
2016-07-14,37.9,253.72353653658533
2016-07-14,38.0,246.86096153846157
2016-07-14,38.1,245.9151016097561
2016-07-14,38.2,248.52760425000002
2016-07-14,38.3,242.0357114146341
2016-07-14,38.4,245.52412795348832
2016-07-14,38.5,243.26193085365853
2016-07-14,38.6,242.226812475
2016-07-14,38.7,265.15012495
2016-07-14,38.8,288.45412392307696
2016-07-14,38.9,278.11431633333336
2016-07-14,39.0,199.90413767391306
2016-07-16,37.6,107.9103136
2016-07-16,37.7,215.4417886097561
2016-07-16,37.8,236.22249995121953
2016-07-16,37.9,244.12033334999995
2016-07-16,38.0,245.59537688095247
2016-07-16,38.1,249.4187209767442
2016-07-16,38.2,241.24630947619048
2016-07-16,38.3,239.66770827500005
2016-07-16,38.4,241.58769736842112
2016-07-16,38.5,241.20308562162157
2016-07-16,38.6,240.27425678378376
2016-07-16,38.7,238.7033333611111
2016-07-16,38.8,232.5771428857143
2016-07-16,38.9,242.76480959999998
2016-07-16,39.0,255.30060188888896
2016-07-22,38.9,139.59375
2016-07-22,39.0,71.35374457142858
2016-08-03,37.6,161.57153643749996
2016-08-03,37.7,207.06238422222225
2016-08-03,37.8,210.78354169444435
2016-08-03,37.9,215.93027777777775
2016-08-03,38.0,220.63798619444444
2016-08-03,38.1,213.90457202702706
2016-08-03,38.2,209.2335306842105
2016-08-03,38.3,205.82618058333333
2016-08-03,38.4,203.40881947222226
2016-08-03,38.5,206.05769054285716
2016-08-03,38.6,206.5663810000001
2016-08-03,38.7,209.76783328571423
2016-08-03,38.8,219.69071414285716
2016-08-03,38.9,236.35808814705882
2016-08-03,39.0,238.094583375
2016-08-04,39.0,245.151389
2016-08-05,38.9,284.7997396875
2016-08-05,39.0,219.28632820000007
2016-08-06,37.6,249.86858971794877
2016-08-06,37.7,245.20736439534883
2016-08-06,37.8,250.68321700000007
2016-08-06,37.9,245.8043991395349
2016-08-06,38.0,239.54582735000002
2016-08-06,38.1,239.14666667499995
2016-08-06,38.2,236.42931257500004
2016-08-06,38.3,222.102874975
2016-08-06,38.4,218.00404162499996
2016-08-06,38.5,221.19140246341468
2016-08-06,38.6,233.77987802439026
2016-08-06,38.7,262.20852716279074
2016-08-06,38.8,283.53327652272725
2016-08-06,38.9,274.89724996666666
2016-08-08,37.6,51.17350079310345
2016-08-08,37.7,186.47335714285717
2016-08-08,37.8,219.80369057142863
2016-08-08,37.9,220.1421759444445
2016-08-08,38.0,225.62304762857138
2016-08-08,38.1,223.8421065277778
2016-08-08,38.2,215.42271428571428
2016-08-08,38.3,212.42592597222225
2016-08-08,38.4,214.35880945714285
2016-08-08,38.5,210.42439811111115
2016-08-08,38.6,207.95007765714283
2016-08-08,38.7,218.3243750555556
2016-08-08,38.8,236.17118418421055
2016-08-08,38.9,285.1794908333333
2016-08-08,39.0,298.5502776666667
2016-08-11,38.9,294.74029760714285
2016-08-11,39.0,203.49093330000002
2016-08-12,37.6,246.19226497435898
2016-08-12,37.7,235.55193797674414
2016-08-12,37.8,247.60357140476185
2016-08-12,37.9,248.06540695348832
2016-08-12,38.0,255.31187993023255
2016-08-12,38.1,249.67700397619055
2016-08-12,38.2,228.8726744651163
2016-08-12,38.3,224.65236432558143
2016-08-12,38.4,217.08659088636367
2016-08-12,38.5,213.79842393478265
2016-08-12,38.6,210.38395838636362
2016-08-12,38.7,228.28775795238099
2016-08-12,38.8,279.8737709
2016-08-12,38.9,287.7334723333333
2016-08-14,37.4,0.3795534285714286
2016-08-14,37.5,228.67921292592587
2016-08-14,37.6,225.71918865789476
2016-08-14,37.7,222.7387612432432
2016-08-14,37.8,219.72779275675674
2016-08-14,37.9,225.85259008108108
2016-08-14,38.0,273.17078942105263
2016-08-14,38.1,280.2664316410256
2016-08-14,38.2,259.00982907692304
2016-08-14,38.3,232.60958331578948
2016-08-14,38.4,220.91337837837847
2016-08-14,38.5,211.59031532432434
2016-08-14,38.6,208.18646923684207
2016-08-14,38.7,209.1862937894737
2016-08-14,38.8,224.6168201315789
2016-08-14,38.9,248.44533789189188
2016-08-14,39.0,257.5717593333333
2016-09-03,37.6,91.45973481818181
2016-09-03,37.7,181.70597226666666
2016-09-04,37.7,188.28861116666667
2016-09-04,37.8,187.84666666666664
2016-09-04,37.9,197.26416663888892
2016-09-04,38.0,196.8057870555555
2016-09-04,38.1,197.88423424324324
2016-09-04,38.2,199.91425678378383
2016-09-04,38.3,202.96706022222224
2016-09-04,38.4,205.62883328571428
2016-09-04,38.5,207.77148141666666
2016-09-04,38.6,211.0318243243243
2016-09-04,38.7,213.33261566666664
2016-09-04,38.8,216.9431904857143
2016-09-04,38.9,214.0593570857143
2016-09-04,39.0,216.68606672000004
2016-09-05,38.9,192.48577589655173
2016-09-05,39.0,118.31853016666668
2016-09-06,37.6,243.44448925806452
2016-09-06,37.7,231.4582364418605
2016-09-06,37.8,218.0369960930233
2016-09-06,37.9,222.3249418604652
2016-09-06,38.0,222.037619047619
2016-09-06,38.1,223.06170830000002
2016-09-06,38.2,219.15999992857144
2016-09-06,38.3,223.5703048536585
2016-09-06,38.4,221.76363824390248
2016-09-06,38.5,218.71191060975607
2016-09-06,38.6,219.57408918604656
2016-09-06,38.7,220.88831352380961
2016-09-06,38.8,222.5421558478261
2016-09-06,38.9,217.4567950769231
2016-09-20,37.6,99.99597368421053
2016-09-20,37.7,164.58306249999998
2016-09-20,37.8,180.25556302702708
2016-09-20,37.9,191.5098648918919
2016-09-20,38.0,202.2347587368421
2016-09-20,38.1,214.87204959459459
2016-09-20,38.2,222.13567562162166
2016-09-20,38.3,220.48572067567568
2016-09-20,38.4,220.6645138611111
2016-09-20,38.5,220.35953134374998
2016-09-21,38.5,220.57729175
2016-09-21,38.6,220.44965272222217
2016-09-21,38.7,228.3341259756098
2016-09-21,38.8,233.57470483333336
2016-09-21,38.9,239.63975878947377
2016-09-21,39.0,237.3697224166667
2016-09-23,39.0,128.3546112
2016-09-28,37.6,204.26961237209304
2016-09-28,37.7,207.74662877272732
2016-09-28,37.8,208.93932176744178
2016-09-28,37.9,214.22500000000002
2016-09-28,38.0,222.88266666666672
2016-09-28,38.1,222.64193097560974
2016-09-28,38.2,224.86742061904764
2016-09-28,38.3,221.51402776190474
2016-09-28,38.4,220.98676365116273
2016-09-28,38.5,221.83753464583336
2016-09-28,38.6,221.01474073333335
2016-09-28,38.7,207.0226515227272
2016-09-28,38.8,201.26727272727268
2016-09-28,38.9,183.35053034090905
2016-09-28,39.0,103.52222214814816
2016-10-08,38.9,98.48804492307691
2016-10-08,39.0,0.2823358333333333
2016-10-09,37.6,220.5849768333333
2016-10-09,37.7,239.8373518444445
2016-10-09,37.8,226.64225926666663
2016-10-09,37.9,221.1534280454546
2016-10-09,38.0,214.57079543181814
2016-10-09,38.1,214.8670470652174
2016-10-09,38.2,214.29064395454552
2016-10-09,38.3,212.64418478260865
2016-10-09,38.4,210.90593968085113
2016-10-09,38.5,208.11448580851064
2016-10-09,38.6,205.27263885416662
2016-10-09,38.7,191.52989363829786
2016-10-09,38.8,176.59380679545458
2016-10-09,38.9,159.4532291875
2016-10-10,37.6,182.43677594910176
2016-10-10,37.7,204.52761623255822
2016-10-10,37.8,220.35101192857144
2016-10-10,37.9,222.548914744186
2016-10-10,38.0,224.1043055238095
2016-10-10,38.1,221.60392854761903
2016-10-10,38.2,222.46672481395348
2016-10-10,38.3,226.22418863157895
2016-10-11,38.3,228.82966660000002
2016-10-11,38.4,228.8993410930232
2016-10-11,38.5,229.34501983333334
2016-10-11,38.6,229.10468750000004
2016-10-11,38.7,228.46865848780482
2016-10-11,38.8,230.84905989743586
2016-10-11,38.9,223.7849374
2016-10-11,39.0,218.61337402439028
