Date,Latitude,Temperature
2016-03-14,38.4,5.756590264705882
2016-03-14,38.5,5.768250970588236
2016-03-14,38.6,5.810636114285714
2016-03-14,38.7,5.804221250000002
2016-03-14,38.8,5.697215314285714
2016-03-14,38.9,5.018473371428571
2016-03-14,39.0,4.745039217391304
2016-03-16,37.6,5.725304428571431
2016-03-16,37.7,5.970349190476192
2016-03-16,37.8,6.087954124999999
2016-03-16,37.9,5.8255167000000005
2016-03-16,38.0,5.861233358974361
2016-03-16,38.1,5.802518743589743
2016-03-16,38.2,5.63705217948718
2016-03-16,38.3,5.554575774999999
2016-03-16,38.4,5.548387357142858
2016-03-16,38.5,5.417471452380952
2016-03-16,38.6,5.270764386363637
2016-03-16,38.7,5.001499227272728
2016-03-16,38.8,4.2777242499999995
2016-03-16,38.9,4.562415977272727
2016-03-16,39.0,5.999137124999999
2016-03-17,37.6,7.216726093750001
2016-03-17,37.7,5.530248657142857
2016-03-17,37.8,5.656029333333334
2016-03-17,37.9,5.879735393939395
2016-03-17,38.0,5.970463531250001
2016-03-17,38.1,6.130638424242424
2016-03-17,38.2,6.294821874999999
2016-03-17,38.3,6.334453424242426
2016-03-17,38.4,6.332146937499998
2016-03-17,38.5,6.402182343749999
2016-03-17,38.6,6.482727303030303
2016-03-17,38.7,6.517626000000001
2016-03-17,38.8,6.461347424242424
2016-03-17,38.9,5.968139393939395
2016-03-17,39.0,5.768966555555554
2016-03-18,38.4,5.449879
2016-03-18,38.5,5.4061210000000015
2016-03-18,38.6,5.295999184210525
2016-03-18,38.7,4.968293205128206
2016-03-18,38.8,4.3224282051282055
2016-03-18,38.9,4.663034219512194
2016-03-18,39.0,6.5341489107142845
2016-03-19,37.5,5.733743299999998
2016-03-19,37.6,5.87649394736842
2016-03-19,37.7,6.111298282051282
2016-03-19,37.8,5.993807743589743
2016-03-19,37.9,5.9003675
2016-03-19,38.0,5.854014538461538
2016-03-19,38.1,5.826495769230769
2016-03-19,38.2,5.638903447368422
2016-03-19,38.3,5.507045578947368
2016-03-19,38.4,5.455445545454546
2016-03-21,37.6,8.389288868421053
2016-03-21,37.7,6.956296200000001
2016-03-21,37.8,7.23351015151515
2016-03-21,37.9,7.40245917142857
2016-03-21,38.0,7.5532969696969685
2016-03-21,38.1,7.589981352941177
2016-03-21,38.2,7.683989235294117
2016-03-21,38.3,7.4949696969697
2016-03-21,38.4,7.303785264705882
2016-03-21,38.5,7.349936424242423
2016-03-21,38.6,7.115685323529412
2016-03-21,38.7,6.920236393939391
2016-03-21,38.8,6.521871617647057
2016-03-21,38.9,5.8077939999999995
2016-03-21,39.0,5.785710774193548
2016-03-23,37.6,5.649468999999999
2016-03-23,37.7,6.097480025
2016-03-23,37.8,6.294273512820514
2016-03-23,37.9,6.150354999999999
2016-03-23,38.0,6.082342794871796
2016-03-23,38.1,6.078956699999999
2016-03-23,38.2,5.9341000243902435
2016-03-23,38.3,5.768575824999999
2016-03-23,38.4,5.69819557894737
2016-03-23,38.5,5.55124964102564
2016-03-23,38.6,5.376222567567568
2016-03-23,38.7,5.040884702702703
2016-03-23,38.8,4.58541072972973
2016-03-23,38.9,5.125164175000001
2016-03-23,39.0,5.796580120000001
2016-03-25,37.6,7.177924304347827
2016-03-25,37.7,6.633663945945946
2016-03-25,37.8,6.943612257142857
2016-03-25,37.9,7.160393621621621
2016-03-25,38.0,7.315669542857144
2016-03-25,38.1,7.39956854054054
2016-03-25,38.2,7.20857225
2016-03-25,38.3,8.353863
2016-03-25,38.4,12.026644472222221
2016-03-25,38.5,14.27572883783784
2016-03-25,38.6,16.011653694444448
2016-03-25,38.7,17.24686482857143
2016-03-25,38.8,18.180200028571427
2016-03-25,38.9,18.90762474285715
2016-03-25,39.0,17.989244175
2016-03-26,37.6,6.283421942857145
2016-03-26,37.7,6.726473275000001
2016-03-26,37.8,6.842496649999999
2016-03-26,37.9,6.825745799999998
2016-03-26,38.0,6.8460863589743575
2016-03-26,38.1,6.81054105128205
2016-03-26,38.2,6.69802335
2016-03-26,38.3,6.524840658536586
2016-03-26,38.4,6.430480824999999
2016-03-26,38.5,6.3074924249999995
2016-03-26,38.6,6.385440658536585
2016-03-26,38.7,5.686524790697674
2016-03-26,38.8,5.214117476190476
2016-03-26,38.9,5.981517500000002
2016-03-26,39.0,7.184946265306124
2016-04-01,37.6,7.985024972222224
2016-04-01,37.7,7.916201571428569
2016-04-01,37.8,7.722428651162789
2016-04-01,37.9,7.541691261904764
2016-04-01,38.0,7.709007190476193
2016-04-01,38.1,7.699648357142858
2016-04-01,38.2,7.518144658536587
2016-04-01,38.3,7.30380819512195
2016-04-01,38.4,7.066119536585365
2016-04-01,38.5,6.853420547619049
2016-04-01,38.6,6.545734048780486
2016-04-01,38.7,5.99673019047619
2016-04-01,38.8,5.8963255
2016-04-01,38.9,6.411746488372095
2016-04-01,39.0,8.302380512820514
2016-04-03,37.6,9.171426151515153
2016-04-03,37.7,8.390863828571428
2016-04-03,37.8,8.14762344117647
2016-04-03,37.9,7.909067666666666
2016-04-03,38.0,8.000025657142857
2016-04-03,38.1,8.195247088235293
2016-04-03,38.2,8.44016261764706
2016-04-03,38.3,8.526948675675674
2016-04-03,38.4,8.689160575757578
2016-04-03,38.5,8.940528441176472
2016-04-03,38.6,9.041123588235294
2016-04-03,38.7,8.963261914285715
2016-04-03,38.8,8.200650457142856
2016-04-03,38.9,7.329178114285712
2016-04-03,39.0,7.209625
2016-04-04,37.6,8.336056229166667
2016-04-04,37.7,8.381912113636364
2016-04-04,37.8,8.177482209302326
2016-04-04,37.9,8.281717
2016-04-04,38.0,8.393330073170732
2016-04-04,38.1,8.334650414634147
2016-04-04,38.2,8.183835025000002
2016-04-04,38.3,8.030463325000001
2016-04-04,38.4,7.960027358974358
2016-04-04,38.5,7.817549174999999
2016-04-04,38.6,7.534818871794871
2016-04-04,38.7,6.662684487804879
2016-04-04,38.8,6.364057095238094
2016-04-04,38.9,7.321272704545455
2016-04-04,39.0,8.913475939393937
2016-04-05,37.6,10.708271452380952
2016-04-05,37.7,10.8534775
2016-04-05,37.8,10.947891400000001
2016-04-05,37.9,10.591331352941179
2016-04-05,38.0,10.54573817647059
2016-04-05,38.1,10.625535333333334
2016-04-05,38.2,10.548669696969695
2016-04-05,38.3,10.319523242424241
2016-04-05,38.4,10.081734323529409
2016-04-05,38.5,9.906000058823528
2016-04-05,38.6,9.726051970588237
2016-04-05,38.7,9.460831428571428
2016-04-05,38.8,8.959229457142856
2016-04-05,38.9,8.301915257142857
2016-04-05,39.0,8.106613200000002
2016-04-09,37.6,9.94347206451613
2016-04-09,37.7,9.840254666666668
2016-04-09,37.8,9.454888275000002
2016-04-09,37.9,9.70034312195122
2016-04-09,38.0,9.873450487804877
2016-04-09,38.1,9.663965874999999
2016-04-09,38.2,9.487541439024389
2016-04-09,38.3,9.416407525
2016-04-09,38.4,9.195269095238096
2016-04-09,38.5,8.885817428571427
2016-04-09,38.6,8.44705341860465
2016-04-09,38.7,7.854772046511627
2016-04-09,38.8,7.26197619047619
2016-04-09,38.9,8.214290268292684
2016-04-09,39.0,9.71552074285714
2016-04-10,37.6,10.369279555555556
2016-04-11,37.6,9.550195142857143
2016-04-11,37.7,9.161319463414635
2016-04-11,37.8,8.952574
2016-04-11,37.9,8.794190452380954
2016-04-11,38.0,8.560515384615384
2016-04-11,38.1,8.803917102564101
2016-04-11,38.2,9.154852578947368
2016-04-11,38.3,9.216040289473684
2016-04-11,38.4,9.138097333333334
2016-04-11,38.5,9.12332018421053
2016-04-11,38.6,9.1266784
2016-04-11,38.7,8.987616710526318
2016-04-11,38.8,8.599860552631581
2016-04-11,38.9,7.809957921052631
2016-04-11,39.0,7.253466818181818
2016-04-14,37.6,9.886831958333334
2016-04-14,37.7,9.707219023809525
2016-04-14,37.8,9.251767487804878
2016-04-14,37.9,9.097153166666667
2016-04-14,38.0,9.637959317073172
2016-04-14,38.1,10.059646833333332
2016-04-14,38.2,9.987199149999999
2016-04-14,38.3,9.899084142857141
2016-04-14,38.4,9.757980775
2016-04-14,38.5,9.520585025
2016-04-14,38.6,9.228959
2016-04-14,38.7,8.601671921052631
2016-04-14,38.8,8.166957026315787
2016-04-14,38.9,8.780790972972971
2016-04-14,39.0,10.369276243243243
2016-04-15,37.6,12.69745257142857
2016-04-15,37.7,10.674451000000001
2016-04-15,37.8,10.275481971428572
2016-04-15,37.9,9.919735352941178
2016-04-15,38.0,9.028237944444442
2016-04-15,38.1,8.972441694444447
2016-04-15,38.2,9.528489294117648
2016-04-22,38.9,9.33552758536585
2016-04-22,39.0,10.957321956521742
2016-04-25,37.6,13.880092846153847
2016-04-25,37.7,13.313663888888888
2016-04-25,37.8,12.89978942857143
2016-04-25,37.9,12.551623857142857
2016-04-25,38.0,12.235940885714285
2016-04-25,38.1,11.96658094285714
2016-04-25,38.2,12.347789514285715
2016-04-25,38.3,12.752307685714285
2016-04-25,38.4,12.702765636363637
2016-04-25,38.5,12.686580787878789
2016-04-25,38.6,12.343517151515156
2016-04-25,38.7,11.982491818181817
2016-04-25,38.8,11.770225031250002
2016-04-25,38.9,10.975626135135137
2016-04-28,39.0,12.0252
2016-05-06,38.9,10.98174451851852
2016-05-06,39.0,12.034662525
2016-05-09,37.6,15.020842671875004
2016-05-09,37.7,13.821469514285711
2016-05-09,37.8,13.344383780487805
2016-05-09,37.9,12.090399114285717
2016-05-09,38.0,11.55580294117647
2016-05-09,38.1,11.733772371428573
2016-05-09,38.2,12.024626441176471
2016-05-09,38.3,12.006982828571429
2016-05-09,38.4,11.942187848484847
2016-05-09,38.5,11.70027944117647
2016-05-09,38.6,11.423898058823532
2016-05-09,38.7,11.130809794117647
2016-05-09,38.8,11.56745888235294
2016-05-09,38.9,11.231140454545454
2016-05-09,39.0,10.984293400000002
2016-05-11,37.6,13.27815609090909
2016-05-11,37.7,12.60046743478261
2016-05-11,37.8,11.716501395833335
2016-05-11,37.9,11.742263851063832
2016-05-11,38.0,12.30677460869565
2016-05-11,38.1,12.449917755555557
2016-05-11,38.2,12.467706930232556
2016-05-11,38.3,12.38730719047619
2016-05-11,38.4,12.1108756097561
2016-05-11,38.5,11.880404804878049
2016-05-11,38.6,11.576029875
2016-05-11,38.7,11.323301675
2016-05-11,38.8,10.733012228571425
2016-05-11,38.9,11.325036650000001
2016-05-11,39.0,13.599033384615382
2016-05-17,38.8,12.50085922222222
2016-05-17,38.9,12.768534200000001
2016-05-17,39.0,14.055923350000002
2016-05-18,37.6,15.41224969767442
2016-05-18,37.7,14.179580439024393
2016-05-18,37.8,12.766227307692308
2016-05-18,37.9,12.584912243902439
2016-05-18,38.0,12.49947968292683
2016-05-18,38.1,12.788329170731705
2016-05-18,38.2,12.614619487804877
2016-05-18,38.3,12.614949634146342
2016-05-18,38.4,12.552702463414635
2016-05-18,38.5,12.638668249999998
2016-05-18,38.6,12.822334153846155
2016-05-18,38.7,12.972252153846151
2016-05-18,38.8,12.890166655172415
2016-05-20,38.8,13.626631499999997
2016-05-20,38.9,13.726998414634146
2016-05-20,39.0,16.370937710526313
2016-05-21,37.6,13.740267000000006
2016-05-21,37.7,13.740267000000006
2016-05-21,37.8,13.740267000000006
2016-05-21,37.9,13.740267000000006
2016-05-21,38.0,13.740267000000006
2016-05-21,38.1,13.740267000000006
2016-05-21,38.2,13.740267000000006
2016-05-21,38.3,13.740267000000006
2016-05-21,38.4,13.740267000000006
2016-05-21,38.5,13.740267000000005
2016-05-21,38.6,13.740267000000006
2016-05-21,38.7,13.740267000000005
2016-05-21,38.8,13.740267
2016-05-23,37.4,18.753247461538464
2016-05-23,37.5,18.193986519230773
2016-05-23,37.6,17.7171125945946
2016-05-23,37.7,17.23351573684211
2016-05-23,37.8,17.250450916666665
2016-05-23,37.9,16.325014052631573
2016-05-23,38.0,15.369139421052632
2016-05-23,38.1,15.274312794871799
2016-05-23,38.2,15.201795799999996
2016-05-23,38.3,14.79939730681818
2016-05-23,38.4,14.93096940540541
2016-05-23,38.5,15.087522230769231
2016-05-23,38.6,15.100314842105266
2016-05-23,38.7,14.974450861111116
2016-05-23,38.8,15.130551428571426
2016-05-23,38.9,14.478603771428572
2016-05-23,39.0,14.166659684210524
2016-05-24,39.0,18.00067783333333
2016-05-25,38.9,14.341651117647059
2016-05-25,39.0,15.100631555555553
2016-05-26,37.6,17.6257985076923
2016-05-26,37.7,17.200234974683546
2016-05-26,37.8,16.71361622368421
2016-05-26,37.9,16.094706410256407
2016-05-26,38.0,15.680261038961033
2016-05-26,38.1,15.501951106666663
2016-05-26,38.2,15.30219410810811
2016-05-26,38.3,15.22980306578947
2016-05-26,38.4,15.297168959999999
2016-05-26,38.5,15.205875589743588
2016-05-26,38.6,14.997525609756098
2016-05-26,38.7,14.153981690476195
2016-05-26,38.8,12.995136465116275
2016-05-26,38.9,12.684460896551727
2016-05-27,38.6,15.656849999999999
2016-05-27,38.7,15.643099030303027
2016-05-27,38.8,15.14186855882353
2016-05-27,38.9,14.494807764705884
2016-05-27,39.0,13.9703165
2016-05-29,37.6,17.455597744186047
2016-05-29,37.7,16.63046357142857
2016-05-29,37.8,17.086191285714293
2016-05-29,37.9,17.400923785714287
2016-05-29,38.0,16.930320317073168
2016-05-29,38.1,16.17736514634146
2016-05-29,38.2,15.947833292682928
2016-05-29,38.3,16.419058128205126
2016-05-29,38.4,16.767654466666666
2016-05-29,38.5,16.428669342105263
2016-05-29,38.6,15.92263592307692
2016-05-29,38.7,15.609719880952376
2016-05-29,38.8,14.506265499999998
2016-05-29,38.9,14.174256878048782
2016-05-29,39.0,15.893256973684213
2016-06-01,37.6,18.124542512820508
2016-06-01,37.7,17.46655807692308
2016-06-01,37.8,16.98982648717949
2016-06-01,37.9,16.83537137142857
2016-06-01,38.0,17.238682388888886
2016-06-01,38.1,17.473841800000002
2016-06-01,38.2,17.416523194444444
2016-06-01,38.3,17.460829441176475
2016-06-01,38.4,17.64516282857143
2016-06-01,38.5,17.795886264705885
2016-06-01,38.6,18.01061237142857
2016-06-01,38.7,18.328064705882355
2016-06-01,38.8,18.34567234285715
2016-06-01,38.9,17.411169558823527
2016-06-01,39.0,16.20217122727273
2016-06-02,37.6,18.176488958333334
2016-06-02,37.7,17.764022309523813
2016-06-02,37.8,17.413879682926826
2016-06-02,37.9,17.791118325000006
2016-06-02,38.0,17.57798115384616
2016-06-02,38.1,17.235899105263154
2016-06-02,38.2,17.003606820512825
2016-06-02,38.3,17.323279538461534
2016-06-02,38.4,17.494949100000003
2016-06-02,38.5,17.670988609756105
2016-06-02,38.6,17.640749142857146
2016-06-02,38.7,17.340620139534877
2016-06-02,38.8,15.86602854761905
2016-06-02,38.9,15.698618674418597
2016-06-02,39.0,16.33305916981132
2016-06-05,37.6,18.866791232558143
2016-06-05,37.7,18.726061942857143
2016-06-05,37.8,18.73583327777778
2016-06-05,37.9,18.52547383783784
2016-06-05,38.0,18.211060222222223
2016-06-05,38.1,18.380809595238095
2016-06-05,38.2,18.377974124999998
2016-06-05,38.3,18.199284702702702
2016-06-05,38.4,18.445336837837836
2016-06-05,38.5,18.9160823611111
2016-06-05,38.6,19.143348138888886
2016-06-05,38.7,18.98673427777778
2016-06-05,38.8,18.08571264864865
2016-06-05,38.9,16.44241808571428
2016-06-05,39.0,16.586669565217388
2016-06-09,39.0,17.615967000000005
2016-06-13,37.6,20.121934333333336
2016-06-13,37.7,19.581930222222216
2016-06-13,37.8,18.22451894594595
2016-06-13,37.9,17.75974954054054
2016-06-13,38.0,19.83830191666667
2016-06-13,38.1,20.21405876315789
2016-06-13,38.2,19.85787483783784
2016-06-13,38.3,19.998095459459456
2016-06-13,38.4,20.281892638888888
2016-06-13,38.5,20.70601251351351
2016-06-13,38.6,20.834936083333332
2016-06-13,38.7,20.93705618421053
2016-06-13,38.8,20.79186755263158
2016-06-13,38.9,19.72021705405406
2016-06-13,39.0,18.777652684210526
2016-06-29,38.9,21.7504
2016-06-29,39.0,21.74505695121951
2016-06-30,37.6,20.812240066666664
2016-06-30,37.7,20.264630976190475
2016-06-30,37.8,20.67485161904762
2016-06-30,37.9,22.068617853658534
2016-06-30,38.0,22.120710826086956
2016-06-30,38.1,20.74650326829268
2016-06-30,38.2,20.911764309523804
2016-06-30,38.3,21.582954545454548
2016-06-30,38.4,22.117989431818174
2016-06-30,38.5,21.93174240909091
2016-06-30,38.6,21.594116630434776
2016-06-30,38.7,21.210578325581395
2016-06-30,38.8,21.186199099999996
2016-06-30,38.9,21.34749612820513
2016-07-14,37.6,23.934782319148937
2016-07-14,37.7,23.018406463414635
2016-07-14,37.8,23.876522205128204
2016-07-14,37.9,24.01807473170732
2016-07-14,38.0,24.282153897435894
2016-07-14,38.1,24.69042441463415
2016-07-14,38.2,24.679754949999996
2016-07-14,38.3,24.995795121951225
2016-07-14,38.4,24.73941320930233
2016-07-14,38.5,24.925604853658527
2016-07-14,38.6,25.524614199999995
2016-07-14,38.7,24.581530849999996
2016-07-14,38.8,23.475408538461537
2016-07-14,38.9,23.545777769230774
2016-07-14,39.0,24.10746493478261
2016-07-16,37.6,24.195533111111107
2016-07-16,37.7,23.4559049512195
2016-07-16,37.8,22.682190219512204
2016-07-16,37.9,22.6456334
2016-07-16,38.0,22.686873785714287
2016-07-16,38.1,22.28616741860465
2016-07-16,38.2,23.07247057142857
2016-07-16,38.3,23.291889974999997
2016-07-16,38.4,22.82159478947369
2016-07-16,38.5,23.04933783783784
2016-07-16,38.6,23.10190627027027
2016-07-16,38.7,23.638028638888883
2016-07-16,38.8,24.04314182857143
2016-07-16,38.9,22.876850428571423
2016-07-16,39.0,22.345255555555557
2016-07-22,38.9,22.5197
2016-07-22,39.0,22.5197
2016-08-03,37.6,26.46312771875
2016-08-03,37.7,25.81037130555554
2016-08-03,37.8,25.633843527777785
2016-08-03,37.9,25.585366611111112
2016-08-03,38.0,25.773052833333335
2016-08-03,38.1,26.401353108108108
2016-08-03,38.2,26.573960526315794
2016-08-03,38.3,26.695408277777787
2016-08-03,38.4,26.91488147222222
2016-08-03,38.5,26.99336945714286
2016-08-03,38.6,26.95525237142857
2016-08-03,38.7,26.74739048571428
2016-08-03,38.8,26.418241914285716
2016-08-03,38.9,25.484630352941174
2016-08-03,39.0,24.8260915
2016-08-04,39.0,24.717733666666664
2016-08-05,38.9,25.01234375
2016-08-05,39.0,26.411634523076923
2016-08-06,37.6,26.87542905128205
2016-08-06,37.7,26.83034809302326
2016-08-06,37.8,26.586195395348838
2016-08-06,37.9,27.059598465116277
2016-08-06,38.0,27.404130125000002
2016-08-06,38.1,27.453433300000007
2016-08-06,38.2,27.40629175
2016-08-06,38.3,27.751068300000004
2016-08-06,38.4,27.793120050000006
2016-08-06,38.5,27.564565048780484
2016-08-06,38.6,26.950960170731705
2016-08-06,38.7,26.0353844883721
2016-08-06,38.8,24.954859022727273
2016-08-06,38.9,24.307761233333334
2016-08-08,37.6,26.926068689655168
2016-08-08,37.7,26.319724800000003
2016-08-08,37.8,26.180335342857145
2016-08-08,37.9,25.956572250000004
2016-08-08,38.0,26.11286568571428
2016-08-08,38.1,26.498327805555554
2016-08-08,38.2,26.82588277142857
2016-08-08,38.3,27.004151722222225
2016-08-08,38.4,27.08417614285714
2016-08-08,38.5,27.28025658333333
2016-08-08,38.6,27.343437114285717
2016-08-08,38.7,27.050652749999998
2016-08-08,38.8,26.63677802631579
2016-08-08,38.9,25.652877833333342
2016-08-08,39.0,25.38162783333333
2016-08-11,38.9,25.97694410714286
2016-08-11,39.0,27.520578174999997
2016-08-12,37.6,28.05270430769231
2016-08-12,37.7,27.812150395348834
2016-08-12,37.8,27.248668238095238
2016-08-12,37.9,27.717840325581392
2016-08-12,38.0,28.189615488372098
2016-08-12,38.1,28.651792833333328
2016-08-12,38.2,28.70886895348837
2016-08-12,38.3,28.575532558139535
2016-08-12,38.4,28.75724470454545
2016-08-12,38.5,28.598397847826085
2016-08-12,38.6,28.461763568181812
2016-08-12,38.7,28.04603173809524
2016-08-12,38.8,26.286658324999998
2016-08-12,38.9,25.66461941666667
2016-08-14,37.4,29.254984
2016-08-14,37.5,29.08750294444445
2016-08-14,37.6,29.34616052631579
2016-08-14,37.7,29.391054945945942
2016-08-14,37.8,29.360218972972973
2016-08-14,37.9,28.947294621621623
2016-08-14,38.0,28.843764763157896
2016-08-14,38.1,28.84880343589744
2016-08-14,38.2,28.96622823076923
2016-08-14,38.3,29.186141263157886
2016-08-14,38.4,29.423099000000008
2016-08-14,38.5,29.633732432432428
2016-08-14,38.6,29.69260081578948
2016-08-14,38.7,29.57316752631579
2016-08-14,38.8,28.95198510526316
2016-08-14,38.9,26.772379270270264
2016-08-14,39.0,26.489548111111112
2016-09-03,37.6,25.56429295454546
2016-09-03,37.7,25.113182233333337
2016-09-04,37.7,24.906327666666666
2016-09-04,37.8,24.64274630555555
2016-09-04,37.9,24.381263027777777
2016-09-04,38.0,24.161444444444445
2016-09-04,38.1,24.449742351351354
2016-09-04,38.2,24.34445859459459
2016-09-04,38.3,24.348289833333332
2016-09-04,38.4,24.69177811428571
2016-09-04,38.5,24.783990749999997
2016-09-04,38.6,24.82021075675675
2016-09-04,38.7,24.833970388888886
2016-09-04,38.8,24.569782914285714
2016-09-04,38.9,23.806431485714285
2016-09-04,39.0,22.85648932
2016-09-05,38.9,22.421595344827587
2016-09-05,39.0,22.811463875
2016-09-06,37.6,24.655107548387104
2016-09-06,37.7,24.49605193023256
2016-09-06,37.8,24.333470465116292
2016-09-06,37.9,24.259874441860465
2016-09-06,38.0,24.21666426190476
2016-09-06,38.1,24.166116674999998
2016-09-06,38.2,24.384139714285705
2016-09-06,38.3,24.220105658536582
2016-09-06,38.4,24.362656097560976
2016-09-06,38.5,24.199964195121947
2016-09-06,38.6,23.645686837209304
2016-09-06,38.7,23.013950809523813
2016-09-06,38.8,22.68642469565217
2016-09-06,38.9,22.40764615384615
2016-09-20,37.6,24.39212142105263
2016-09-20,37.7,24.120833325
2016-09-20,37.8,23.859947675675674
2016-09-20,37.9,23.61500275675676
2016-09-20,38.0,23.177874552631582
2016-09-20,38.1,22.772752270270274
2016-09-20,38.2,22.806118864864867
2016-09-20,38.3,22.82613783783784
2016-09-20,38.4,22.949543499999997
2016-09-20,38.5,23.106363499999993
2016-09-21,38.5,23.142125
2016-09-21,38.6,23.160995388888885
2016-09-21,38.7,22.69899990243902
2016-09-21,38.8,22.393929187499996
2016-09-21,38.9,22.208589421052633
2016-09-21,39.0,22.161447083333332
2016-09-23,39.0,23.348431666666666
2016-09-28,37.6,22.550222488372103
2016-09-28,37.7,22.112101545454546
2016-09-28,37.8,21.440874372093013
2016-09-28,37.9,21.093362767441857
2016-09-28,38.0,20.905610311111108
2016-09-28,38.1,20.77863492682927
2016-09-28,38.2,20.922710309523815
2016-09-28,38.3,21.063477047619045
2016-09-28,38.4,21.362191488372094
2016-09-28,38.5,21.226009708333336
2016-09-28,38.6,20.874225955555552
2016-09-28,38.7,20.48860075
2016-09-28,38.8,20.314099249999998
2016-09-28,38.9,20.233918954545445
2016-09-28,39.0,20.287317296296298
2016-10-08,38.9,19.20117180769231
2016-10-08,39.0,19.754543833333333
2016-10-09,37.6,21.44612508333333
2016-10-09,37.7,21.30222148888889
2016-10-09,37.8,21.129329644444443
2016-10-09,37.9,20.81588177272727
2016-10-09,38.0,20.553050772727275
2016-10-09,38.1,20.389178239130434
2016-10-09,38.2,20.44101513636364
2016-10-09,38.3,20.530554326086957
2016-10-09,38.4,20.49736168085107
2016-10-09,38.5,20.457778723404253
2016-10-09,38.6,20.217002749999995
2016-10-09,38.7,19.6852694893617
2016-10-09,38.8,19.328158295454543
2016-10-09,38.9,19.1643229375
2016-10-10,37.6,23.129472502994012
2016-10-10,37.7,20.581018581395348
2016-10-10,37.8,20.497184142857144
2016-10-10,37.9,20.316771255813958
2016-10-10,38.0,20.05850707142857
2016-10-10,38.1,19.89556033333334
2016-10-10,38.2,19.709900023255816
2016-10-10,38.3,19.447767526315783
2016-10-11,38.3,19.3421332
2016-10-11,38.4,19.37496437209302
2016-10-11,38.5,19.71068416666667
2016-10-11,38.6,19.992027474999997
2016-10-11,38.7,20.050404902439027
2016-10-11,38.8,19.869392358974363
2016-10-11,38.9,19.413549125
2016-10-11,39.0,19.441673121951222
