Date,Latitude,Turbidity
2016-03-14,38.0,5.85612687878788
2016-03-14,38.1,5.871238382352941
2016-03-14,38.2,6.504553393939394
2016-03-14,38.3,6.407264606060607
2016-03-14,38.4,6.177911117647058
2016-03-14,38.5,6.402861823529412
2016-03-14,38.6,6.565278057142858
2016-03-14,38.7,6.347179777777778
2016-03-14,38.8,6.163905971428571
2016-03-14,38.9,6.980023742857142
2016-03-14,39.0,7.313571826086956
2016-03-16,37.6,9.101093306122449
2016-03-16,37.7,6.017448714285713
2016-03-16,37.8,5.459365675
2016-03-16,37.9,5.483852000000001
2016-03-16,38.0,5.540913846153845
2016-03-16,38.1,5.596103384615385
2016-03-16,38.2,5.617421461538463
2016-03-16,38.3,5.685024
2016-03-16,38.4,5.825074500000001
2016-03-16,38.5,5.929344214285715
2016-03-16,38.6,6.104238840909091
2016-03-16,38.7,6.244950363636362
2016-03-16,38.8,6.889053318181817
2016-03-16,38.9,7.138756909090907
2016-03-16,39.0,7.280331687500001
2016-03-17,37.6,10.31077221875
2016-03-17,37.7,9.588952342857143
2016-03-17,37.8,7.767421545454545
2016-03-17,37.9,6.870051454545454
2016-03-17,38.0,6.7275930937499995
2016-03-17,38.1,6.861799818181817
2016-03-17,38.2,6.943491562500001
2016-03-17,38.3,6.8535569090909085
2016-03-17,38.4,6.7455439375
2016-03-17,38.5,6.9082036562499995
2016-03-17,38.6,7.018422787878788
2016-03-17,38.7,7.062815437499999
2016-03-17,38.8,7.050292121212121
2016-03-17,38.9,7.106556939393938
2016-03-17,39.0,7.172277222222222
2016-03-18,38.4,6.1979190000000015
2016-03-18,38.5,6.321180447368422
2016-03-18,38.6,6.492026342105265
2016-03-18,38.7,6.785069974358974
2016-03-18,38.8,7.270375846153847
2016-03-18,38.9,7.673504365853655
2016-03-18,39.0,9.123417982142858
2016-03-19,37.5,8.94321642
2016-03-19,37.6,7.617999289473685
2016-03-19,37.7,6.257149897435896
2016-03-19,37.8,6.050297717948717
2016-03-19,37.9,6.045382399999999
2016-03-19,38.0,6.0921732564102555
2016-03-19,38.1,6.194864051282052
2016-03-19,38.2,6.143481684210526
2016-03-19,38.3,6.117276394736842
2016-03-19,38.4,6.143827272727274
2016-03-21,37.6,10.961319184210524
2016-03-21,37.7,8.414131428571428
2016-03-21,37.8,7.308126272727274
2016-03-21,37.9,7.027913114285715
2016-03-21,38.0,6.905464363636364
2016-03-21,38.1,6.962478294117646
2016-03-21,38.2,6.917998176470588
2016-03-21,38.3,6.823694000000001
2016-03-21,38.4,6.7608349117647055
2016-03-21,38.5,6.793223545454544
2016-03-21,38.6,6.885022205882356
2016-03-21,38.7,6.966544969696971
2016-03-21,38.8,7.17213594117647
2016-03-21,38.9,7.474852000000001
2016-03-21,39.0,7.68333158064516
2016-03-23,37.6,9.895383551724139
2016-03-23,37.7,8.229554274999998
2016-03-23,37.8,6.855271871794874
2016-03-23,37.9,6.742688025
2016-03-23,38.0,6.82352428205128
2016-03-23,38.1,7.258485050000002
2016-03-23,38.2,6.830439463414633
2016-03-23,38.3,6.81257145
2016-03-23,38.4,6.9358978947368435
2016-03-23,38.5,7.176794743589742
2016-03-23,38.6,7.378851702702703
2016-03-23,38.7,7.609606000000002
2016-03-23,38.8,8.292416594594593
2016-03-23,38.9,8.60398355
2016-03-23,39.0,11.185561159999995
2016-03-25,37.6,11.62462152173913
2016-03-25,37.7,10.31699262162162
2016-03-25,37.8,8.669586457142856
2016-03-25,37.9,8.902230891891891
2016-03-25,38.0,8.698578342857143
2016-03-25,38.1,11.893082567567566
2016-03-25,38.2,20.241426944444452
2016-03-25,38.3,46.70278062162161
2016-03-25,38.4,61.49238477777778
2016-03-25,38.5,29.264785702702703
2016-03-25,38.6,17.92854108333334
2016-03-25,38.7,13.625829742857146
2016-03-25,38.8,11.133765057142856
2016-03-25,38.9,9.087432028571428
2016-03-25,39.0,9.657678125
2016-03-26,37.6,8.316919085714286
2016-03-26,37.7,6.996652175000001
2016-03-26,37.8,6.5326621000000005
2016-03-26,37.9,6.515600175
2016-03-26,38.0,6.504716564102565
2016-03-26,38.1,6.505208717948718
2016-03-26,38.2,6.444953775
2016-03-26,38.3,6.40548324390244
2016-03-26,38.4,6.485857325000002
2016-03-26,38.5,6.892024649999999
2016-03-26,38.6,8.349072658536587
2016-03-26,38.7,7.500316558139535
2016-03-26,38.8,8.128013738095236
2016-03-26,38.9,8.422783357142858
2016-03-26,39.0,13.55969628571429
2016-04-01,37.6,7.795403999999999
2016-04-01,37.7,7.795404000000001
2016-04-01,37.8,7.795404000000002
2016-04-01,37.9,7.795404000000001
2016-04-01,38.0,7.795404000000001
2016-04-01,38.1,7.795404000000001
2016-04-01,38.2,7.795404000000001
2016-04-01,38.3,7.795404000000001
2016-04-01,38.4,7.795404000000001
2016-04-01,38.5,7.795404000000001
2016-04-01,38.6,7.795404000000001
2016-04-01,38.7,7.795404000000001
2016-04-01,38.8,7.795404000000001
2016-04-01,38.9,7.795404000000002
2016-04-01,39.0,7.795404
2016-04-03,37.6,10.600587909090912
2016-04-03,37.7,8.650913742857142
2016-04-03,37.8,7.974065970588234
2016-04-03,37.9,7.718217333333333
2016-04-03,38.0,7.677622742857144
2016-04-03,38.1,7.5889928529411765
2016-04-03,38.2,7.498797558823528
2016-04-03,38.3,7.588568891891891
2016-04-03,38.4,7.589048151515153
2016-04-03,38.5,7.5611757941176485
2016-04-03,38.6,7.554949794117649
2016-04-03,38.7,7.5903818
2016-04-03,38.8,7.676717657142857
2016-04-03,38.9,7.835954999999999
2016-04-03,39.0,7.9245361249999995
2016-04-04,37.6,3.859165770833334
2016-04-04,37.7,3.370737977272727
2016-04-04,37.8,3.3418790697674416
2016-04-04,37.9,3.34779511627907
2016-04-04,38.0,3.2784102682926832
2016-04-04,38.1,3.2607396585365853
2016-04-04,38.2,3.2332797750000006
2016-04-04,38.3,3.2454368249999996
2016-04-04,38.4,3.2623681282051282
2016-04-04,38.5,3.2927935999999995
2016-04-04,38.6,3.3931390512820507
2016-04-04,38.7,3.7097460243902436
2016-04-04,38.8,4.065079642857143
2016-04-04,38.9,4.2635222499999985
2016-04-04,39.0,5.409919181818181
2016-04-05,37.6,6.448889333333333
2016-04-05,37.7,4.923109147058824
2016-04-05,37.8,4.332189742857143
2016-04-05,37.9,4.0742286764705895
2016-04-05,38.0,3.979316647058824
2016-04-05,38.1,3.857884424242424
2016-04-05,38.2,3.794901454545454
2016-04-05,38.3,3.8298497878787887
2016-04-05,38.4,3.788143852941176
2016-04-05,38.5,3.708588176470588
2016-04-05,38.6,3.6879242058823523
2016-04-05,38.7,3.9909182857142858
2016-04-05,38.8,3.9854764571428567
2016-04-05,38.9,4.340805228571427
2016-04-05,39.0,4.4654332
2016-04-09,37.6,3.9208622258064505
2016-04-09,37.7,3.751047538461539
2016-04-09,37.8,3.7090864499999987
2016-04-09,37.9,3.6487647317073173
2016-04-09,38.0,3.542889243902439
2016-04-09,38.1,3.4813357249999997
2016-04-09,38.2,3.506964731707317
2016-04-09,38.3,3.4921206500000013
2016-04-09,38.4,3.537717166666666
2016-04-09,38.5,3.6280055476190474
2016-04-09,38.6,3.76134888372093
2016-04-09,38.7,3.952671813953489
2016-04-09,38.8,4.4782800714285695
2016-04-09,38.9,4.988285780487806
2016-04-09,39.0,5.935413799999998
2016-04-10,37.6,8.593714333333333
2016-04-11,37.6,6.416944999999999
2016-04-11,37.7,6.416945
2016-04-11,37.8,6.416945
2016-04-11,37.9,6.416945
2016-04-11,38.0,6.416944999999999
2016-04-11,38.1,6.416944999999999
2016-04-11,38.2,6.416944999999999
2016-04-11,38.3,6.416944999999999
2016-04-11,38.4,6.416944999999999
2016-04-11,38.5,6.416944999999999
2016-04-11,38.6,6.416945
2016-04-11,38.7,6.416944999999999
2016-04-11,38.8,6.416944999999999
2016-04-11,38.9,6.416944999999999
2016-04-11,39.0,6.416944999999999
2016-04-14,37.6,4.121042583333333
2016-04-14,37.7,3.969211428571428
2016-04-14,37.8,3.9191797317073176
2016-04-14,37.9,3.930538642857143
2016-04-14,38.0,3.9002962195121946
2016-04-14,38.1,3.7347864047619046
2016-04-14,38.2,3.6913394750000004
2016-04-14,38.3,3.7276342142857137
2016-04-14,38.4,3.7610076749999997
2016-04-14,38.5,3.810342725000001
2016-04-14,38.6,3.9122246153846154
2016-04-14,38.7,4.041064657894737
2016-04-14,38.8,4.235151605263157
2016-04-14,38.9,4.907068972972972
2016-04-14,39.0,6.083918270270271
2016-04-15,37.6,8.313756285714286
2016-04-15,37.7,5.023909911764707
2016-04-15,37.8,4.622876685714285
2016-04-15,37.9,4.512836735294117
2016-04-15,38.0,4.526282277777778
2016-04-15,38.1,4.383124611111111
2016-04-15,38.2,4.300363911764705
2016-04-22,38.9,5.2398871707317065
2016-04-22,39.0,5.207745086956522
2016-04-25,37.6,9.557927948717946
2016-04-25,37.7,6.690413194444442
2016-04-25,37.8,6.197254742857142
2016-04-25,37.9,6.340366685714284
2016-04-25,38.0,6.706707057142857
2016-04-25,38.1,6.830945285714285
2016-04-25,38.2,7.3119134
2016-04-25,38.3,7.189001485714285
2016-04-25,38.4,6.627018606060606
2016-04-25,38.5,6.27085787878788
2016-04-25,38.6,6.1627157878787875
2016-04-25,38.7,6.050664909090908
2016-04-25,38.8,5.840047656249999
2016-04-25,38.9,6.96190481081081
2016-04-28,39.0,10.1396815
2016-05-06,38.9,6.374569925925926
2016-05-06,39.0,7.102830175000001
2016-05-09,37.6,9.366621437500003
2016-05-09,37.7,7.3264382
2016-05-09,37.8,6.971819829268292
2016-05-09,37.9,6.670495914285714
2016-05-09,38.0,6.662343735294118
2016-05-09,38.1,6.581907314285716
2016-05-09,38.2,6.549672941176475
2016-05-09,38.3,6.523927942857142
2016-05-09,38.4,6.570984303030302
2016-05-09,38.5,6.640002499999999
2016-05-09,38.6,6.622635382352944
2016-05-09,38.7,6.580389911764706
2016-05-09,38.8,6.582215117647059
2016-05-09,38.9,7.14064978787879
2016-05-09,39.0,7.447106
2016-05-11,37.6,5.710406727272727
2016-05-11,37.7,5.3791691956521746
2016-05-11,37.8,4.612707458333333
2016-05-11,37.9,4.409518531914894
2016-05-11,38.0,4.298129282608696
2016-05-11,38.1,4.307366311111111
2016-05-11,38.2,4.333915023255814
2016-05-11,38.3,4.350925880952381
2016-05-11,38.4,4.341412853658535
2016-05-11,38.5,4.323738878048782
2016-05-11,38.6,4.373664425
2016-05-11,38.7,4.5387484
2016-05-11,38.8,7.3942888571428576
2016-05-11,38.9,4.982774149999999
2016-05-11,39.0,8.180320923076923
2016-05-17,38.8,5.357040666666666
2016-05-17,38.9,5.529073274999999
2016-05-17,39.0,7.34348055
2016-05-18,37.6,5.76993188372093
2016-05-18,37.7,5.590222243902439
2016-05-18,37.8,5.227228692307693
2016-05-18,37.9,5.216756463414635
2016-05-18,38.0,5.1875187317073195
2016-05-18,38.1,5.191493243902441
2016-05-18,38.2,5.226079170731709
2016-05-18,38.3,5.267013195121949
2016-05-18,38.4,5.259057048780487
2016-05-18,38.5,5.2756284749999995
2016-05-18,38.6,5.243016128205129
2016-05-18,38.7,5.229830487179488
2016-05-18,38.8,5.263450379310345
2016-05-20,38.8,6.197974777777778
2016-05-20,38.9,6.549691780487805
2016-05-20,39.0,8.993188263157895
2016-05-21,37.6,6.311661914285714
2016-05-21,37.7,6.157804238095239
2016-05-21,37.8,5.917423414634147
2016-05-21,37.9,5.782560418604651
2016-05-21,38.0,5.765269073170731
2016-05-21,38.1,5.7352256499999985
2016-05-21,38.2,5.745780975609756
2016-05-21,38.3,5.767325775
2016-05-21,38.4,5.776723925000001
2016-05-21,38.5,5.791857410256409
2016-05-21,38.6,5.821966874999999
2016-05-21,38.7,5.933222615384614
2016-05-21,38.8,6.109619909090909
2016-05-23,37.4,8.743657076923078
2016-05-23,37.5,9.963355615384618
2016-05-23,37.6,5.146860054054054
2016-05-23,37.7,4.7566539210526315
2016-05-23,37.8,4.623943083333334
2016-05-23,37.9,4.459142421052631
2016-05-23,38.0,4.465331921052631
2016-05-23,38.1,4.423401846153845
2016-05-23,38.2,4.270613525
2016-05-23,38.3,4.3952353749999995
2016-05-23,38.4,4.346042189189189
2016-05-23,38.5,4.6939138205128215
2016-05-23,38.6,4.666550263157894
2016-05-23,38.7,4.7175275
2016-05-23,38.8,4.431363571428572
2016-05-23,38.9,4.413059314285714
2016-05-23,39.0,4.506404105263158
2016-05-24,39.0,16.437938166666665
2016-05-25,38.9,4.280598176470588
2016-05-25,39.0,5.238610055555555
2016-05-26,37.6,6.482909553846156
2016-05-26,37.7,4.7774577974683545
2016-05-26,37.8,4.571196723684212
2016-05-26,37.9,4.5449891025641005
2016-05-26,38.0,4.536206948051948
2016-05-26,38.1,4.4857002800000005
2016-05-26,38.2,4.506968027027027
2016-05-26,38.3,4.507211684210527
2016-05-26,38.4,4.580536933333331
2016-05-26,38.5,4.5100115512820524
2016-05-26,38.6,4.378394792682926
2016-05-26,38.7,3.9436151666666657
2016-05-26,38.8,4.0248289999999995
2016-05-26,38.9,4.205763724137931
2016-05-27,38.6,5.079692
2016-05-27,38.7,4.971308333333333
2016-05-27,38.8,5.00054444117647
2016-05-27,38.9,5.065704764705882
2016-05-27,39.0,5.2128
2016-05-29,37.6,5.2688029999999975
2016-05-29,37.7,5.2688029999999975
2016-05-29,37.8,5.2688029999999975
2016-05-29,37.9,5.2688029999999975
2016-05-29,38.0,5.2688029999999975
2016-05-29,38.1,5.2688029999999975
2016-05-29,38.2,5.2688029999999975
2016-05-29,38.3,5.2688029999999975
2016-05-29,38.4,5.268803
2016-05-29,38.5,5.268802999999998
2016-05-29,38.6,5.2688029999999975
2016-05-29,38.7,5.2688029999999975
2016-05-29,38.8,5.268802999999998
2016-05-29,38.9,5.2688029999999975
2016-05-29,39.0,5.268802999999998
2016-06-01,37.6,6.708549846153848
2016-06-01,37.7,5.356489410256409
2016-06-01,37.8,5.341349128205128
2016-06-01,37.9,5.1580524
2016-06-01,38.0,5.0374393333333325
2016-06-01,38.1,5.049137114285714
2016-06-01,38.2,5.024914777777777
2016-06-01,38.3,4.9218699117647065
2016-06-01,38.4,4.9559295428571435
2016-06-01,38.5,4.905379647058824
2016-06-01,38.6,4.9709167999999995
2016-06-01,38.7,4.948978764705883
2016-06-01,38.8,5.095532085714285
2016-06-01,38.9,5.211145676470589
2016-06-01,39.0,5.107768909090909
2016-06-02,37.6,5.368321458333331
2016-06-02,37.7,5.291130261904762
2016-06-02,37.8,4.966466048780488
2016-06-02,37.9,4.7541593
2016-06-02,38.0,4.688761538461536
2016-06-02,38.1,4.645599131578947
2016-06-02,38.2,4.62709723076923
2016-06-02,38.3,4.592770333333332
2016-06-02,38.4,4.572504675
2016-06-02,38.5,4.577444951219513
2016-06-02,38.6,4.599368880952381
2016-06-02,38.7,4.548396465116279
2016-06-02,38.8,4.65068438095238
2016-06-02,38.9,4.837950697674419
2016-06-02,39.0,5.638456773584906
2016-06-05,37.6,7.404634139534884
2016-06-05,37.7,6.014664142857144
2016-06-05,37.8,5.69032488888889
2016-06-05,37.9,5.6137178108108134
2016-06-05,38.0,5.654745694444446
2016-06-05,38.1,5.94205557142857
2016-06-05,38.2,5.8203401249999995
2016-06-05,38.3,5.895671945945945
2016-06-05,38.4,5.93271072972973
2016-06-05,38.5,5.895504305555557
2016-06-05,38.6,5.887677527777778
2016-06-05,38.7,5.780382194444444
2016-06-05,38.8,5.972906594594595
2016-06-05,38.9,6.047455885714285
2016-06-05,39.0,6.222913826086959
2016-06-09,39.0,6.234068999999999
2016-06-13,37.6,9.41080464285714
2016-06-13,37.7,6.159713222222223
2016-06-13,37.8,6.10586954054054
2016-06-13,37.9,5.886991729729728
2016-06-13,38.0,5.692709805555555
2016-06-13,38.1,5.713429184210526
2016-06-13,38.2,5.8108762702702705
2016-06-13,38.3,5.883447027027027
2016-06-13,38.4,5.994980888888887
2016-06-13,38.5,6.255074027027028
2016-06-13,38.6,6.295401083333334
2016-06-13,38.7,6.401055368421053
2016-06-13,38.8,6.636108763157895
2016-06-13,38.9,6.905010351351351
2016-06-13,39.0,6.918152842105262
2016-06-29,38.9,7.4316565
2016-06-29,39.0,12.980887780487805
2016-06-30,37.6,5.299989400000001
2016-06-30,37.7,5.747367642857144
2016-06-30,37.8,6.463193238095239
2016-06-30,37.9,7.47935012195122
2016-06-30,38.0,9.656068326086958
2016-06-30,38.1,5.860511146341464
2016-06-30,38.2,5.899963452380952
2016-06-30,38.3,6.41130034090909
2016-06-30,38.4,6.544806727272726
2016-06-30,38.5,5.86105965909091
2016-06-30,38.6,7.293560304347824
2016-06-30,38.7,7.011092790697674
2016-06-30,38.8,7.677339850000003
2016-06-30,38.9,8.486397769230772
2016-07-14,37.6,4.058627042553192
2016-07-14,37.7,3.9433026585365853
2016-07-14,37.8,3.902901205128204
2016-07-14,37.9,3.8665285365853657
2016-07-14,38.0,3.8567263589743592
2016-07-14,38.1,3.8471695121951224
2016-07-14,38.2,3.831740449999999
2016-07-14,38.3,3.8023626585365857
2016-07-14,38.4,3.8046284651162794
2016-07-14,38.5,3.8155342439024404
2016-07-14,38.6,4.065904775
2016-07-14,38.7,3.7780346749999993
2016-07-14,38.8,3.767257666666667
2016-07-14,38.9,3.7745262820512826
2016-07-14,39.0,4.544284586956523
2016-07-16,37.6,6.581133422222222
2016-07-16,37.7,4.405725487804878
2016-07-16,37.8,3.925866707317074
2016-07-16,37.9,3.70213535
2016-07-16,38.0,3.6327079523809522
2016-07-16,38.1,3.64483234883721
2016-07-16,38.2,3.6375023095238097
2016-07-16,38.3,3.60979735
2016-07-16,38.4,3.6113251315789476
2016-07-16,38.5,3.580887405405405
2016-07-16,38.6,3.609462729729729
2016-07-16,38.7,3.6007566944444442
2016-07-16,38.8,3.625073942857143
2016-07-16,38.9,3.7589845142857135
2016-07-16,39.0,3.899110388888889
2016-07-22,38.9,11.632989499999999
2016-07-22,39.0,10.483218857142859
2016-08-03,37.6,6.580886093750002
2016-08-03,37.7,2.3441407499999998
2016-08-03,37.8,2.1148357500000006
2016-08-03,37.9,2.1514068055555553
2016-08-03,38.0,2.14467825
2016-08-03,38.1,2.2188262432432433
2016-08-03,38.2,2.3317585263157894
2016-08-03,38.3,2.309887638888889
2016-08-03,38.4,2.3862135277777785
2016-08-03,38.5,2.3955833428571434
2016-08-03,38.6,2.4014594571428565
2016-08-03,38.7,2.4063243999999995
2016-08-03,38.8,2.4812921428571424
2016-08-03,38.9,2.5358153235294116
2016-08-03,39.0,2.7381166249999995
2016-08-04,39.0,2.5963483333333333
2016-08-05,38.9,2.960729625
2016-08-05,39.0,4.971490092307693
2016-08-06,37.6,2.803829358974359
2016-08-06,37.7,2.6954085348837213
2016-08-06,37.8,2.6293743720930234
2016-08-06,37.9,2.4919436511627904
2016-08-06,38.0,2.676303675
2016-08-06,38.1,2.4106155499999997
2016-08-06,38.2,2.408996250000001
2016-08-06,38.3,2.34945365
2016-08-06,38.4,2.2923402250000002
2016-08-06,38.5,2.276885536585366
2016-08-06,38.6,2.3662337317073163
2016-08-06,38.7,2.602673627906976
2016-08-06,38.8,2.6505637272727274
2016-08-06,38.9,2.8177886666666674
2016-08-08,37.6,8.570921000000004
2016-08-08,37.7,4.182881971428571
2016-08-08,37.8,2.6120622000000004
2016-08-08,37.9,2.695570277777778
2016-08-08,38.0,2.654554228571429
2016-08-08,38.1,2.3558936388888885
2016-08-08,38.2,2.5062589714285712
2016-08-08,38.3,2.449788083333333
2016-08-08,38.4,2.333550428571429
2016-08-08,38.5,2.346191611111111
2016-08-08,38.6,2.610579657142858
2016-08-08,38.7,2.538992583333334
2016-08-08,38.8,2.6298001052631577
2016-08-08,38.9,2.894177305555555
2016-08-08,39.0,2.9122995
2016-08-11,38.9,2.565707
2016-08-11,39.0,4.510883300000001
2016-08-12,37.6,2.6222786153846154
2016-08-12,37.7,2.5234010232558144
2016-08-12,37.8,2.4707253095238095
2016-08-12,37.9,2.450171488372094
2016-08-12,38.0,2.431242837209303
2016-08-12,38.1,2.391339785714286
2016-08-12,38.2,2.326319023255814
2016-08-12,38.3,2.286009395348837
2016-08-12,38.4,2.2447721818181816
2016-08-12,38.5,2.1952561304347826
2016-08-12,38.6,2.2148180000000006
2016-08-12,38.7,2.2914111904761896
2016-08-12,38.8,2.4408595
2016-08-12,38.9,2.4792680833333334
2016-08-14,37.4,5.281292142857144
2016-08-14,37.5,3.6628849074074075
2016-08-14,37.6,2.9014647105263154
2016-08-14,37.7,2.5992601891891893
2016-08-14,37.8,2.555721891891891
2016-08-14,37.9,2.518493486486487
2016-08-14,38.0,2.4980961578947367
2016-08-14,38.1,2.6927667948717953
2016-08-14,38.2,2.6606697692307693
2016-08-14,38.3,2.6624053421052625
2016-08-14,38.4,2.6686813783783783
2016-08-14,38.5,2.6503713243243245
2016-08-14,38.6,2.641443078947369
2016-08-14,38.7,2.6713629210526313
2016-08-14,38.8,2.711828657894737
2016-08-14,38.9,2.7910735405405407
2016-08-14,39.0,2.845265111111111
2016-09-03,37.6,6.139269954545455
2016-09-03,37.7,7.695705333333333
2016-09-04,37.7,5.434553999999999
2016-09-04,37.8,5.601470277777777
2016-09-04,37.9,5.003715249999999
2016-09-04,38.0,5.067441138888887
2016-09-04,38.1,5.047705405405404
2016-09-04,38.2,5.168292243243243
2016-09-04,38.3,5.088123166666666
2016-09-04,38.4,4.9658105428571435
2016-09-04,38.5,4.989658055555555
2016-09-04,38.6,5.017158918918919
2016-09-04,38.7,5.072883527777776
2016-09-04,38.8,5.199501
2016-09-04,38.9,5.176077971428569
2016-09-04,39.0,5.127305120000001
2016-09-05,38.9,4.957396413793104
2016-09-05,39.0,5.3830135416666645
2016-09-06,37.6,5.056512451612902
2016-09-06,37.7,4.984621139534884
2016-09-06,37.8,4.947874627906976
2016-09-06,37.9,4.902295325581394
2016-09-06,38.0,4.845740619047618
2016-09-06,38.1,4.82324365
2016-09-06,38.2,4.824716357142855
2016-09-06,38.3,4.851564658536587
2016-09-06,38.4,4.795575024390244
2016-09-06,38.5,4.7787120487804895
2016-09-06,38.6,4.79585458139535
2016-09-06,38.7,4.780280261904761
2016-09-06,38.8,4.802094239130435
2016-09-06,38.9,4.769296769230769
2016-09-20,37.6,8.183614210526313
2016-09-20,37.7,7.305555200000001
2016-09-20,37.8,7.3033643243243205
2016-09-20,37.9,6.945403621621622
2016-09-20,38.0,6.627984657894736
2016-09-20,38.1,6.425435972972973
2016-09-20,38.2,6.3221752972972975
2016-09-20,38.3,6.279236864864864
2016-09-20,38.4,6.271609861111108
2016-09-20,38.5,6.288793875
2016-09-21,38.5,6.31224925
2016-09-21,38.6,6.302348055555555
2016-09-21,38.7,6.341212268292684
2016-09-21,38.8,6.3811149583333355
2016-09-21,38.9,6.601530894736843
2016-09-21,39.0,6.838941666666667
2016-09-23,39.0,6.8006160000000015
2016-09-28,37.6,8.70255048837209
2016-09-28,37.7,8.163112704545453
2016-09-28,37.8,7.364981813953489
2016-09-28,37.9,6.871501790697676
2016-09-28,38.0,6.7104947333333325
2016-09-28,38.1,6.596382682926829
2016-09-28,38.2,6.536440571428569
2016-09-28,38.3,6.4808320238095245
2016-09-28,38.4,6.458281790697675
2016-09-28,38.5,6.424409875000002
2016-09-28,38.6,6.437414711111111
2016-09-28,38.7,6.49306140909091
2016-09-28,38.8,6.53665059090909
2016-09-28,38.9,6.520533386363637
2016-09-28,39.0,7.03341851851852
2016-10-08,38.9,6.752453461538462
2016-10-08,39.0,12.416245833333333
2016-10-09,37.6,7.803485583333333
2016-10-09,37.7,7.555472555555557
2016-10-09,37.8,7.207878244444445
2016-10-09,37.9,7.0365986590909095
2016-10-09,38.0,6.861851863636363
2016-10-09,38.1,6.719404847826087
2016-10-09,38.2,6.675127454545455
2016-10-09,38.3,6.705100630434783
2016-10-09,38.4,6.547053148936169
2016-10-09,38.5,6.460774000000001
2016-10-09,38.6,6.432080604166665
2016-10-09,38.7,6.474002148936169
2016-10-09,38.8,6.538155613636363
2016-10-09,38.9,6.6297584999999986
2016-10-10,37.6,9.285881760479052
2016-10-10,37.7,3.96698741860465
2016-10-10,37.8,3.8188271190476195
2016-10-10,37.9,3.561599883720929
2016-10-10,38.0,3.4056164761904766
2016-10-10,38.1,3.2787877619047614
2016-10-10,38.2,3.013584395348837
2016-10-10,38.3,2.9264966315789476
2016-10-11,38.3,2.9030654
2016-10-11,38.4,2.9151426511627903
2016-10-11,38.5,2.9277231666666665
2016-10-11,38.6,2.952270125
2016-10-11,38.7,2.970165292682926
2016-10-11,38.8,3.0002998461538466
2016-10-11,38.9,3.1291967250000003
2016-10-11,39.0,4.52376087804878
